Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories;Areas
86;21101019779;"Cybersecurity";journal;"20964862, 25233246";1,136;Q2;20;57;90;2447;540;90;5,71;42,93;United Kingdom;Western Europe;"SpringerOpen";"2018-2023";"Computer Networks and Communications (Q1); Information Systems (Q1); Software (Q1); Artificial Intelligence (Q2)";"Computer Science"
87;21101136681;"Internet of Things and Cyber-Physical Systems";journal;"26673452";1,136;Q2;12;24;25;2253;246;25;9,84;93,88;China;Asiatic Region;"KeAi Communications Co.";"2021-2024";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Electrical and Electronic Engineering (Q1); Artificial Intelligence (Q2)";"Computer Science; Engineering"
88;21100836194;"ICT Express";journal;"24059595";1,133;Q2;44;186;257;5268;1828;257;6,28;28,32;South Korea;Asiatic Region;"Korean Institute of Communications and Information Sciences";"2015-2023";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Software (Q1); Artificial Intelligence (Q2)";"Computer Science"
89;26803;"Journal of Pragmatics";journal;"03782166";1,105;Q2;120;158;605;9559;1513;572;2,28;60,50;Netherlands;Western Europe;"Elsevier B.V.";"1977-2023";"Linguistics and Language (Q1); Artificial Intelligence (Q2)";"Computer Science; Social Sciences"
90;21101060161;"IEEE Transactions on Medical Robotics and Bionics";journal;"25763202";1,102;Q2;23;94;280;5192;1144;273;3,82;55,23;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2019-2023";"Biomedical Engineering (Q1); Computer Science Applications (Q1); Control and Optimization (Q1); Human-Computer Interaction (Q1); Artificial Intelligence (Q2)";"Computer Science; Engineering; Mathematics"
91;21101170600;"Psychoradiology";journal;"26344416";1,093;Q2;4;31;21;2444;83;20;3,95;78,84;United Kingdom;Western Europe;"Oxford University Press";"2021-2023";"Clinical Psychology (Q1); Neurology (clinical) (Q1); Psychology (miscellaneous) (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Artificial Intelligence (Q2); Neuroscience (miscellaneous) (Q2); Psychiatry and Mental Health (Q2)";"Computer Science; Medicine; Neuroscience; Psychology"
92;12874;"Cognitive Science";journal;"03640213, 15516709";1,082;Q2;136;162;370;10643;1030;353;2,59;65,70;United States;Northern America;"Wiley-Blackwell";"1977-2023";"Experimental and Cognitive Psychology (Q1); Artificial Intelligence (Q2); Cognitive Neuroscience (Q2)";"Computer Science; Neuroscience; Psychology"
93;21101107952;"Cognitive Robotics";journal;"26672413";1,075;Q2;11;22;46;1513;289;45;6,28;68,77;China;Asiatic Region;"KeAi Communications Co.";"2021-2023";"Control and Systems Engineering (Q1); Artificial Intelligence (Q2)";"Computer Science; Engineering"
94;19900191735;"Topics in Cognitive Science";journal;"17568765, 17568757";1,068;Q2;73;85;184;6385;527;156;2,61;75,12;United States;Northern America;"Wiley-Blackwell";"2009-2023";"Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Artificial Intelligence (Q2); Cognitive Neuroscience (Q2); Human-Computer Interaction (Q2)";"Computer Science; Neuroscience; Psychology; Social Sciences"
95;21101054787;"Quantum Machine Intelligence";journal;"25244914, 25244906";1,025;Q2;18;46;74;2701;421;74;5,24;58,72;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2019-2023";"Applied Mathematics (Q1); Computational Theory and Mathematics (Q1); Theoretical Computer Science (Q1); Artificial Intelligence (Q2); Software (Q2)";"Computer Science; Mathematics"
96;26529;"Fuzzy Sets and Systems";journal;"01650114";1,009;Q2;187;314;740;11529;2519;731;3,25;36,72;Netherlands;Western Europe;"Elsevier B.V.";"1978-2024";"Logic (Q1); Artificial Intelligence (Q2)";"Computer Science; Mathematics"
97;21100792090;"Journal of Artificial Intelligence and Soft Computing Research";journal;"24496499, 20832567";1,003;Q2;28;25;60;1145;218;60;3,73;45,80;Poland;Eastern Europe;"De Gruyter Open Ltd.";"2013-2023";"Computer Vision and Pattern Recognition (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Modeling and Simulation (Q1); Artificial Intelligence (Q2)";"Computer Science; Mathematics"
98;21101101955;"International Journal of Intelligent Networks";journal;"26666030";1,001;Q2;19;39;66;1249;682;64;12,58;32,03;China;Asiatic Region;"KeAi Communications Co.";"2020-2023";"Computer Networks and Communications (Q1); Electrical and Electronic Engineering (Q1); Artificial Intelligence (Q2); Signal Processing (Q2)";"Computer Science; Engineering"
99;21100301601;"ACM Transactions on Interactive Intelligent Systems";journal;"21606463, 21606455";0,991;Q2;45;31;91;2831;502;85;4,82;91,32;United States;Northern America;"Association for Computing Machinery (ACM)";"2011-2023";"Artificial Intelligence (Q2); Human-Computer Interaction (Q2)";"Computer Science"
100;19700177336;"International Journal of Machine Learning and Cybernetics";journal;"1868808X, 18688071";0,988;Q2;65;321;648;15430;3059;643;4,05;48,07;United States;Northern America;"Springer Science + Business Media";"2010-2023";"Computer Vision and Pattern Recognition (Q1); Artificial Intelligence (Q2); Software (Q2)";"Computer Science"
101;21101109601;"Machine Learning and Knowledge Extraction";journal;"25044990";0,977;Q2;27;94;142;5409;759;141;5,79;57,54;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2019-2023";"Engineering (miscellaneous) (Q1); Artificial Intelligence (Q2)";"Computer Science; Engineering"
102;23616;"AI and Society";journal;"09515666, 14355655";0,976;Q2;45;380;430;19687;2058;385;4,15;51,81;United Kingdom;Western Europe;"Springer London";"1987-1996, 1998-2023";"Philosophy (Q1); Artificial Intelligence (Q2); Human-Computer Interaction (Q2)";"Arts and Humanities; Computer Science"
103;24360;"Journal of Intelligent and Robotic Systems: Theory and Applications";journal;"15730409, 09210296";0,960;Q2;96;239;747;10809;3033;709;3,75;45,23;Netherlands;Western Europe;"";"1988-2023";"Electrical and Electronic Engineering (Q1); Industrial and Manufacturing Engineering (Q1); Mechanical Engineering (Q1); Artificial Intelligence (Q2); Control and Systems Engineering (Q2); Software (Q2)";"Computer Science; Engineering"
104;21101051831;"Intelligent Systems with Applications";journal;"26673053";0,959;Q2;18;139;113;7413;744;113;5,81;53,33;Netherlands;Western Europe;"Elsevier B.V.";"2021-2023";"Computer Science Applications (Q1); Computer Science (miscellaneous) (Q1); Computer Vision and Pattern Recognition (Q1); Artificial Intelligence (Q2); Signal Processing (Q2)";"Computer Science"
105;12886;"Cognitive Systems Research";journal;"13890417, 22144366";0,957;Q2;69;68;175;4029;812;172;3,11;59,25;Netherlands;Western Europe;"Elsevier B.V.";"1999-2024";"Artificial Intelligence (Q2); Cognitive Neuroscience (Q2); Experimental and Cognitive Psychology (Q2); Software (Q2)";"Computer Science; Neuroscience; Psychology"
106;28424;"Theory and Practice of Logic Programming";journal;"14753081, 14710684";0,950;Q2;50;33;134;1015;256;126;1,73;30,76;United Kingdom;Western Europe;"Cambridge University Press";"2001-2023";"Computational Theory and Mathematics (Q1); Artificial Intelligence (Q2); Hardware and Architecture (Q2); Software (Q2); Theoretical Computer Science (Q2)";"Computer Science; Mathematics"
107;21101107176;"Artificial Intelligence in Geosciences";journal;"26665441";0,907;Q2;9;20;47;830;151;46;3,15;41,50;China;Asiatic Region;"KeAi Communications Co.";"2020-2023";"Computers in Earth Sciences (Q1); Earth and Planetary Sciences (miscellaneous) (Q1); Artificial Intelligence (Q2); Control and Systems Engineering (Q2)";"Computer Science; Earth and Planetary Sciences; Engineering"
108;21101049065;"International Journal of Interactive Multimedia and Artificial Intelligence";journal;"19891660";0,904;Q2;23;63;194;2654;706;180;3,37;42,13;Spain;Western Europe;"Universidad Internacional de la Rioja";"2019-2023";"Statistics and Probability (Q1); Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Computer Science Applications (Q2); Computer Vision and Pattern Recognition (Q2); Signal Processing (Q2)";"Computer Science; Mathematics"
109;24286;"International Journal of Approximate Reasoning";journal;"0888613X, 18734731";0,877;Q2;112;175;412;8399;1662;402;3,76;47,99;United States;Northern America;"Elsevier Inc.";"1974, 1987-2023";"Applied Mathematics (Q1); Artificial Intelligence (Q2); Software (Q2); Theoretical Computer Science (Q2)";"Computer Science; Mathematics"
110;21100901156;"Journal of Reliable Intelligent Environments";journal;"21994668, 21994676";0,874;Q2;23;35;75;1836;340;63;5,02;52,46;Switzerland;Western Europe;"Springer International Publishing AG";"2015-2023";"Computer Science (miscellaneous) (Q1); Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Computer Science Applications (Q2); Renewable Energy, Sustainability and the Environment (Q2)";"Computer Science; Energy"
111;24354;"Journal of Automated Reasoning";journal;"15730670, 01687433";0,873;Q2;62;40;125;1534;213;116;1,60;38,35;Netherlands;Western Europe;"Springer Netherlands";"1985-2023";"Artificial Intelligence (Q2); Computational Theory and Mathematics (Q2); Software (Q2)";"Computer Science"
112;21101039622;"Engineered Science";journal;"2576988X, 25769898";0,870;Q2;49;123;238;6514;1849;235;7,67;52,96;United States;Northern America;"Engineered Science Publisher";"2018-2023";"Applied Mathematics (Q1); Chemistry (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q1); Artificial Intelligence (Q2); Energy Engineering and Power Technology (Q2)";"Chemistry; Computer Science; Energy; Engineering; Materials Science; Mathematics"
113;15703;"Knowledge and Information Systems";journal;"02191377, 02193116";0,860;Q2;92;197;401;11081;1465;401;3,67;56,25;United Kingdom;Western Europe;"Springer London";"1999-2023";"Information Systems (Q1); Artificial Intelligence (Q2); Hardware and Architecture (Q2); Human-Computer Interaction (Q2); Software (Q2)";"Computer Science"
114;24157;"Autonomous Agents and Multi-Agent Systems";journal;"15737454, 13872532";0,855;Q2;80;47;154;2461;525;150;3,52;52,36;Netherlands;Western Europe;"Springer Netherlands";"1998-2023";"Artificial Intelligence (Q2)";"Computer Science"
115;21101081506;"Journal of Financial Data Science";journal;"26403951, 26403943";0,854;Q2;13;35;106;980;267;103;2,17;28,00;United Kingdom;Western Europe;"With intelligence";"2019-2023";"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Artificial Intelligence (Q2); Computational Theory and Mathematics (Q2); Finance (Q2); Information Systems (Q2); Information Systems and Management (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Computer Science; Decision Sciences; Economics, Econometrics and Finance"
116;21101111783;"Smart Agricultural Technology";journal;"27723755";0,849;Q2;17;304;69;14469;513;68;7,43;47,60;Netherlands;Western Europe;"Elsevier B.V.";"2021-2023";"Agricultural and Biological Sciences (miscellaneous) (Q1); Computer Science (miscellaneous) (Q1); Artificial Intelligence (Q2)";"Agricultural and Biological Sciences; Computer Science"
117;24361;"Journal of Intelligent Information Systems";journal;"15737675, 09259902";0,835;Q2;64;96;172;4273;759;170;4,54;44,51;Netherlands;Western Europe;"Springer Netherlands";"1992-2023";"Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Hardware and Architecture (Q2); Information Systems (Q2); Software (Q2)";"Computer Science"
118;21100781972;"Progress in Artificial Intelligence";journal;"21926360, 21926352";0,828;Q2;27;22;84;1212;412;84;2,73;55,09;Germany;Western Europe;"Springer Nature";"2012-2023";"Artificial Intelligence (Q2)";"Computer Science"
119;21101020112;"Big Data and Cognitive Computing";journal;"25042289";0,820;Q2;33;183;279;9997;1607;278;5,60;54,63;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2017-2023";"Artificial Intelligence (Q2); Computer Science Applications (Q2); Information Systems (Q2); Management Information Systems (Q2)";"Business, Management and Accounting; Computer Science"
120;12358;"International Journal of Fuzzy Systems";journal;"15622479, 21993211";0,817;Q2;60;205;586;9121;2478;575;4,14;44,49;Switzerland;Western Europe;"Springer International Publishing AG";"2004-2023";"Artificial Intelligence (Q2); Computational Theory and Mathematics (Q2); Control and Systems Engineering (Q2); Information Systems (Q2); Software (Q2); Theoretical Computer Science (Q2)";"Computer Science; Engineering; Mathematics"
121;21100868821;"Frontiers in Robotics and AI";journal;"22969144";0,809;Q2;57;258;997;12761;3696;927;3,13;49,46;Switzerland;Western Europe;"Frontiers Media SA";"2014-2023";"Artificial Intelligence (Q2); Computer Science Applications (Q2)";"Computer Science"
122;21100935201;"ACM Transactions on Cyber-Physical Systems";journal;"23789638, 2378962X";0,806;Q2;23;31;107;1641;319;100;2,55;52,94;United States;Northern America;"Association for Computing Machinery (ACM)";"2017-2023";"Control and Optimization (Q1); Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Hardware and Architecture (Q2); Human-Computer Interaction (Q2)";"Computer Science; Mathematics"
123;24306;"Digital Signal Processing: A Review Journal";journal;"10954333, 10512004";0,799;Q2;90;360;941;15750;3286;935;3,54;43,75;United States;Northern America;"Elsevier Inc.";"1991-2023";"Applied Mathematics (Q2); Artificial Intelligence (Q2); Computational Theory and Mathematics (Q2); Computer Vision and Pattern Recognition (Q2); Electrical and Electronic Engineering (Q2); Signal Processing (Q2); Statistics, Probability and Uncertainty (Q2)";"Computer Science; Decision Sciences; Engineering; Mathematics"
124;21100833833;"Robotics";journal;"22186581";0,795;Q2;40;168;397;9390;1631;394;3,91;55,89;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2012-2023";"Mechanical Engineering (Q1); Artificial Intelligence (Q2); Control and Optimization (Q2)";"Computer Science; Engineering; Mathematics"
125;19294;"Journal of Scheduling";journal;"10946136";0,793;Q2;67;49;130;1447;306;125;1,99;29,53;United States;Northern America;"Springer New York";"1998-2023";"Engineering (miscellaneous) (Q1); Artificial Intelligence (Q2); Management Science and Operations Research (Q2); Software (Q2)";"Computer Science; Decision Sciences; Engineering"
126;21101024218;"Applied System Innovation";journal;"25715577";0,788;Q2;27;113;281;5855;1548;275;5,50;51,81;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2018-2023";"Industrial and Manufacturing Engineering (Q1); Applied Mathematics (Q2); Artificial Intelligence (Q2); Control and Systems Engineering (Q2); Human-Computer Interaction (Q2); Information Systems (Q2)";"Computer Science; Engineering; Mathematics"
127;24822;"Pattern Analysis and Applications";journal;"1433755X, 14337541";0,783;Q2;64;115;298;5390;1213;295;4,72;46,87;United Kingdom;Western Europe;"Springer London";"1998-2023";"Artificial Intelligence (Q2); Computer Vision and Pattern Recognition (Q2)";"Computer Science"
128;21101076317;"Intelligence-Based Medicine";journal;"26665212";0,773;Q2;11;38;48;1878;205;45;2,28;49,42;Netherlands;Western Europe;"Elsevier B.V.";"2020, 2022-2023";"Artificial Intelligence (Q2); Computer Science Applications (Q2); Health Informatics (Q2); Medicine (miscellaneous) (Q2)";"Computer Science; Medicine"
129;24774;"Knowledge Engineering Review";journal;"14698005, 02698889";0,769;Q2;71;10;58;588;177;56;4,33;58,80;United Kingdom;Western Europe;"Cambridge University Press";"1984, 1987-2023";"Artificial Intelligence (Q2); Software (Q2)";"Computer Science"
130;9500154152;"Intelligent Service Robotics";journal;"18612784, 18612776";0,764;Q2;40;51;141;1905;441;136;2,76;37,35;Germany;Western Europe;"Springer Verlag";"2008-2023";"Computational Mechanics (Q1); Engineering (miscellaneous) (Q1); Mechanical Engineering (Q1); Artificial Intelligence (Q2)";"Computer Science; Engineering"
131;24173;"Connection Science";journal;"13600494, 09540091";0,763;Q2;49;92;213;3904;881;212;4,23;42,43;United Kingdom;Western Europe;"Taylor and Francis A.S.";"1989-2023";"Artificial Intelligence (Q2); Human-Computer Interaction (Q2); Software (Q2)";"Computer Science"
132;24185;"Expert Systems";journal;"14680394, 02664720";0,761;Q2;51;359;622;16126;2648;587;4,37;44,92;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1984-2023";"Artificial Intelligence (Q2); Computational Theory and Mathematics (Q2); Control and Systems Engineering (Q2); Theoretical Computer Science (Q2)";"Computer Science; Engineering; Mathematics"
133;21100824892;"Law, Innovation and Technology";journal;"1757997X, 17579961";0,761;Q2;23;25;50;0;160;49;3,24;0,00;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2023";"Computer Science (miscellaneous) (Q1); Law (Q1); Artificial Intelligence (Q2); Biotechnology (Q2); Computer Science Applications (Q2)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Social Sciences"
134;21101017244;"Drones";journal;"2504446X";0,760;Q2;43;706;654;34917;3703;647;5,43;49,46;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2017-2023";"Aerospace Engineering (Q1); Artificial Intelligence (Q2); Computer Science Applications (Q2); Control and Systems Engineering (Q2); Information Systems (Q2)";"Computer Science; Engineering"
135;21101174247;"AI (Switzerland)";journal;"26732688";0,759;Q2;19;54;135;4044;660;130;4,33;74,89;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2020-2023";"Artificial Intelligence (Q2)";"Computer Science"
136;21101062817;"Frontiers in Artificial Intelligence";journal;"26248212";0,757;Q2;32;261;591;14577;2595;564;3,77;55,85;Switzerland;Western Europe;"Frontiers Media SA";"2018-2023";"Artificial Intelligence (Q2)";"Computer Science"
137;21101061989;"Data Intelligence";journal;"2641435X, 20967004";0,754;Q2;22;49;142;1933;431;128;1,80;39,45;United States;Northern America;"China National Publications Import and Export (Group) Corporation";"2019-2023";"Library and Information Sciences (Q1); Artificial Intelligence (Q2); Computer Science Applications (Q2); Information Systems (Q2)";"Computer Science; Social Sciences"
138;21101041933;"IET Collaborative Intelligent Manufacturing";journal;"25168398";0,754;Q2;14;23;85;1170;302;80;3,38;50,87;United States;Northern America;"John Wiley &amp; Sons Inc.";"2019-2023";"Industrial and Manufacturing Engineering (Q1); Artificial Intelligence (Q2); Computer Science Applications (Q2); Hardware and Architecture (Q2)";"Computer Science; Engineering"
139;21101173094;"Qubahan Academic Journal";journal;"27098206";0,749;Q2;10;47;46;1734;252;46;5,48;36,89;Iraq;Middle East;"Qubahan Organization for Development";"2021-2023";"Education (Q1); Artificial Intelligence (Q2); Business, Management and Accounting (miscellaneous) (Q2); Computational Theory and Mathematics (Q2)";"Business, Management and Accounting; Computer Science; Social Sciences"
140;21100466219;"Journal on Data Semantics";journal;"18612040, 18612032";0,725;Q2;20;0;28;0;83;25;2,42;0,00;Switzerland;Western Europe;"Springer International Publishing AG";"2012-2021";"Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Information Systems (Q2)";"Computer Science"
141;21101150734;"Journal of Artificial Intelligence and Technology";journal;"27668649";0,723;Q2;15;28;54;915;321;49;5,94;32,68;United States;Northern America;"Intelligence Science and Technology Press Inc.";"2021-2023";"Artificial Intelligence (Q2)";"Computer Science"
142;21101083109;"SN Computer Science";journal;"2662995X, 26618907";0,721;Q2;35;836;1191;32645;5228;1187;4,34;39,05;Germany;Western Europe;"Springer";"2020-2023";"Artificial Intelligence (Q2); Computational Theory and Mathematics (Q2); Computer Graphics and Computer-Aided Design (Q2); Computer Networks and Communications (Q2); Computer Science Applications (Q2); Computer Science (miscellaneous) (Q2)";"Computer Science"
143;21101078232;"Journal of Computational Social Science";journal;"24322717, 24322725";0,718;Q2;20;52;123;3230;454;123;2,44;62,12;Singapore;Asiatic Region;"Springer Nature";"2018-2023";"Artificial Intelligence (Q2); Transportation (Q2)";"Computer Science; Social Sciences"
144;21101022413;"International Journal of Information Technology (Singapore)";journal;"25112104, 25112112";0,705;Q2;34;443;808;15586;3820;791;4,80;35,18;Singapore;Asiatic Region;"Springer Science + Business Media";"2017-2023";"Applied Mathematics (Q2); Artificial Intelligence (Q2); Computational Theory and Mathematics (Q2); Computer Networks and Communications (Q2); Computer Science Applications (Q2); Electrical and Electronic Engineering (Q2); Information Systems (Q2)";"Computer Science; Engineering; Mathematics"
145;21101063730;"IET Smart Cities";journal;"26317680";0,695;Q2;16;24;75;1017;259;60;2,57;42,38;United Kingdom;Western Europe;"Institution of Engineering and Technology";"2019-2023";"Urban Studies (Q1); Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Computer Science Applications (Q2); Control and Systems Engineering (Q2); Electrical and Electronic Engineering (Q2); Software (Q2)";"Computer Science; Engineering; Social Sciences"
146;23737;"Computational Intelligence";journal;"08247935, 14678640";0,692;Q2;57;54;268;2374;886;262;3,39;43,96;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1985-2023";"Artificial Intelligence (Q2); Computational Mathematics (Q2)";"Computer Science; Mathematics"
147;24806;"Neural Processing Letters";journal;"13704621, 1573773X";0,692;Q2;65;586;778;27290;2839;773;3,68;46,57;Netherlands;Western Europe;"Springer Netherlands";"1994-2023";"Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Software (Q2); Neuroscience (miscellaneous) (Q3)";"Computer Science; Neuroscience"
148;21101048389;"CCF Transactions on Pervasive Computing and Interaction";journal;"25245228, 2524521X";0,690;Q2;13;27;85;1337;293;82;2,80;49,52;Germany;Western Europe;"Springer Verlag";"2019-2023";"Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Computer Science Applications (Q2); Human-Computer Interaction (Q2)";"Computer Science"
149;21101052354;"Frontiers in Big Data";journal;"2624909X";0,686;Q2;24;128;307;6540;1058;283;2,88;51,09;Switzerland;Western Europe;"Frontiers Media SA";"2018-2023";"Artificial Intelligence (Q2); Computer Science (miscellaneous) (Q2); Information Systems (Q2)";"Computer Science"
150;21101023806;"Annals of Data Science";journal;"21985812, 21985804";0,682;Q2;27;114;165;4394;541;162;3,11;38,54;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2014-2023";"Artificial Intelligence (Q2); Business, Management and Accounting (miscellaneous) (Q2); Computer Science Applications (Q2); Statistics, Probability and Uncertainty (Q2)";"Business, Management and Accounting; Computer Science; Decision Sciences"
151;11700154734;"Swarm Intelligence";journal;"19353820, 19353812";0,681;Q2;45;15;41;625;111;39;2,24;41,67;United States;Northern America;"Springer New York";"2008-2023";"Artificial Intelligence (Q2)";"Computer Science"
152;21100900308;"Intelligenza Artificiale";journal;"17248035, 22110097";0,679;Q2;7;16;42;673;85;39;2,16;42,06;Netherlands;Western Europe;"IOS Press BV";"2018-2023";"Artificial Intelligence (Q2)";"Computer Science"
153;21100199837;"Frontiers in Neurorobotics";journal;"16625218";0,676;Q2;50;233;603;9622;1943;564;2,83;41,30;Switzerland;Western Europe;"Frontiers Media SA";"2007-2023";"Artificial Intelligence (Q2); Biomedical Engineering (Q2)";"Computer Science; Engineering"
154;21101096774;"Intelligent Medicine";journal;"20969376, 26671026";0,674;Q2;10;35;49;1587;163;40;3,33;45,34;Netherlands;Western Europe;"Chinese Medical Association";"2021-2023";"Artificial Intelligence (Q2); Biomedical Engineering (Q2); Health Informatics (Q2); Medicine (miscellaneous) (Q2)";"Computer Science; Engineering; Medicine"
155;21101058018;"Journal of Physics: Complexity";journal;"2632072X";0,674;Q2;15;64;169;3261;461;169;2,72;50,95;United Kingdom;Western Europe;"IOP Publishing Ltd.";"2020-2023";"Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Computer Science Applications (Q2); Information Systems (Q2)";"Computer Science"
156;21101042013;"Journal of Educational Data Mining";journal;"21572100";0,665;Q3;9;13;37;651;82;34;0,92;50,08;United States;Northern America;"International Educational Data Mining Society";"2019-2023";"Computer Science Applications (Q2); Education (Q2); Artificial Intelligence (Q3)";"Computer Science; Social Sciences"
157;28380;"Natural Language Engineering";journal;"14698110, 13513249";0,664;Q3;63;85;92;6346;414;88;4,94;74,66;United Kingdom;Western Europe;"Cambridge University Press";"1995-2023";"Linguistics and Language (Q1); Software (Q2); Artificial Intelligence (Q3)";"Computer Science; Social Sciences"
158;24358;"Journal of Heuristics";journal;"13811231, 15729397";0,650;Q3;73;21;93;848;243;91;1,78;40,38;Netherlands;Western Europe;"Springer Netherlands";"1995-2023";"Computer Networks and Communications (Q2); Control and Optimization (Q2); Information Systems (Q2); Management Science and Operations Research (Q2); Software (Q2); Artificial Intelligence (Q3)";"Computer Science; Decision Sciences; Mathematics"
159;21101017166;"KI - Kunstliche Intelligenz";journal;"16101987, 09331875";0,649;Q3;30;25;139;873;411;106;2,71;34,92;Switzerland;Western Europe;"Springer International Publishing";"2010-2023";"Artificial Intelligence (Q3)";"Computer Science"
160;14500154734;"Evolutionary Intelligence";journal;"18645917, 18645909";0,638;Q3;36;180;408;8518;1451;401;3,40;47,32;Germany;Western Europe;"Springer Verlag";"2008-2023";"Computer Vision and Pattern Recognition (Q2); Mathematics (miscellaneous) (Q2); Artificial Intelligence (Q3); Cognitive Neuroscience (Q3)";"Computer Science; Mathematics; Neuroscience"
161;21100210905;"i-Perception";journal;"20416695";0,629;Q3;37;53;193;1953;416;192;2,33;36,85;United Kingdom;Western Europe;"SAGE Publications Ltd";"2010-2023";"Ophthalmology (Q2); Artificial Intelligence (Q3); Experimental and Cognitive Psychology (Q3); Sensory Systems (Q3)";"Computer Science; Medicine; Neuroscience; Psychology"
162;21101142737;"Computational Urban Science";journal;"27306852";0,627;Q3;9;36;75;2072;275;75;3,67;57,56;Singapore;Asiatic Region;"Springer";"2021-2023";"Urban Studies (Q1); Computer Science Applications (Q2); Environmental Science (miscellaneous) (Q2); Artificial Intelligence (Q3)";"Computer Science; Environmental Science; Social Sciences"
163;21100912216;"IET Cyber-Physical Systems: Theory and Applications";journal;"23983396";0,618;Q3;19;45;81;1760;183;79;2,14;39,11;United Kingdom;Western Europe;"John Wiley &amp; Sons Inc.";"2016-2023";"Computer Networks and Communications (Q2); Computer Science Applications (Q2); Electrical and Electronic Engineering (Q2); Information Systems (Q2); Artificial Intelligence (Q3)";"Computer Science; Engineering"
164;15435;"Journal of Consciousness Studies";journal;"20512201, 13558250";0,610;Q3;74;76;215;2959;290;192;1,39;38,93;United Kingdom;Western Europe;"Imprint Academic";"1996-2023";"Philosophy (Q1); Ecology, Evolution, Behavior and Systematics (Q2); Psychology (miscellaneous) (Q2); Artificial Intelligence (Q3)";"Agricultural and Biological Sciences; Arts and Humanities; Computer Science; Psychology"
165;21101060462;"Results in Control and Optimization";journal;"26667207";0,610;Q3;12;138;99;6487;409;99;4,04;47,01;Netherlands;Western Europe;"Elsevier B.V.";"2020-2023";"Applied Mathematics (Q2); Control and Optimization (Q2); Control and Systems Engineering (Q2); Modeling and Simulation (Q2); Artificial Intelligence (Q3)";"Computer Science; Engineering; Mathematics"
166;21100790723;"Computability";journal;"22113576, 22113568";0,599;Q3;12;19;53;544;31;51;0,49;28,63;Netherlands;Western Europe;"IOS Press BV";"2012-2023";"Computational Theory and Mathematics (Q2); Computer Science Applications (Q2); Theoretical Computer Science (Q2); Artificial Intelligence (Q3)";"Computer Science; Mathematics"
167;23673;"Applied Artificial Intelligence";journal;"10876545, 08839514";0,598;Q3;63;107;340;3590;1284;340;3,66;33,55;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2023";"Artificial Intelligence (Q3)";"Computer Science"
168;144945;"Networks and Spatial Economics";journal;"1566113X";0,595;Q3;59;35;108;1582;238;106;1,90;45,20;Netherlands;Western Europe;"Kluwer Academic Publishers";"2005-2023";"Computer Networks and Communications (Q2); Software (Q2); Artificial Intelligence (Q3)";"Computer Science"
169;21100935977;"International Journal of Intelligent Robotics and Applications";journal;"23665971, 2366598X";0,592;Q3;21;56;134;2893;335;127;2,88;51,66;Singapore;Asiatic Region;"Springer Singapore";"2017-2023";"Computer Science Applications (Q2); Artificial Intelligence (Q3)";"Computer Science"
170;144749;"International Journal of Advanced Robotic Systems";journal;"17298806";0,590;Q3;62;45;471;1813;1361;470;2,55;40,29;United States;Northern America;"SAGE Publications Inc.";"2004-2023";"Computer Science Applications (Q2); Software (Q2); Artificial Intelligence (Q3)";"Computer Science"
