Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories;Areas
1;21100274221;"IEEE Transactions on Cybernetics";journal;"21682275, 21682267";5,641;Q1;185;797;2103;31222;26174;2103;10,59;39,17;United States;Northern America;"IEEE Advancing Technology for Humanity";"2013-2023";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Human-Computer Interaction (Q1); Information Systems (Q1); Software (Q1)";"Computer Science; Engineering"
2;21100863648;"Foundations and Trends in Systems and Control";journal;"23256826, 23256818";5,016;Q1;19;0;6;0;60;6;10,67;0,00;United States;Northern America;"Now Publishers Inc";"2014-2021";"Control and Optimization (Q1); Control and Systems Engineering (Q1)";"Engineering; Mathematics"
3;21100367773;"IEEE/CAA Journal of Automatica Sinica";journal;"23299266, 23299274";4,696;Q1;83;240;510;10198;6783;458;14,59;42,49;United States;Northern America;"IEEE Advancing Technology for Humanity";"2014-2023";"Artificial Intelligence (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q1); Information Systems (Q1)";"Computer Science; Engineering; Mathematics"
4;21101073279;"Annual Review of Control, Robotics, and Autonomous Systems";journal;"25735144";4,633;Q1;36;18;70;2223;1203;70;13,64;123,50;United States;Northern America;"Annual Reviews Inc.";"2018-2023";"Artificial Intelligence (Q1); Control and Systems Engineering (Q1); Engineering (miscellaneous) (Q1); Human-Computer Interaction (Q1)";"Computer Science; Engineering"
5;17339;"IEEE Transactions on Automatic Control";journal;"00189286, 15582523";4,501;Q1;329;1007;1752;27160;12219;1751;6,50;26,97;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1963-2023";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering"
6;144912;"IEEE Transactions on Industrial Informatics";journal;"15513203";4,420;Q1;193;1035;2489;30287;32448;2432;12,46;29,26;United States;Northern America;"IEEE Computer Society";"2005-2023";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Information Systems (Q1)";"Computer Science; Engineering"
7;24242;"IEEE Transactions on Fuzzy Systems";journal;"10636706";4,204;Q1;218;426;1070;16592;11768;1062;10,99;38,95;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1993-2023";"Applied Mathematics (Q1); Artificial Intelligence (Q1); Computational Theory and Mathematics (Q1); Control and Systems Engineering (Q1)";"Computer Science; Engineering; Mathematics"
8;21100262320;"IEEE Transactions on Systems, Man, and Cybernetics: Systems";journal;"21682216, 21682232";3,992;Q1;171;682;1809;30712;17917;1803;10,19;45,03;United States;Northern America;"IEEE Advancing Technology for Humanity";"2011-2023";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Human-Computer Interaction (Q1); Information Systems (Q1); Software (Q1)";"Computer Science; Engineering"
9;95101;"IEEE Transactions on Robotics";journal;"15523098";3,669;Q1;190;287;503;14364;5784;503;11,72;50,05;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1992, 2004-2023";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering"
10;24909;"Automatica";journal;"00051098";3,502;Q1;318;540;1699;17882;10654;1679;5,44;33,11;United Kingdom;Western Europe;"Elsevier Ltd";"1963-2024";"Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Engineering"
11;26053;"IEEE Transactions on Industrial Electronics";journal;"02780046";3,395;Q1;341;1638;3601;34386;32055;3597;8,45;20,99;United States;Northern America;"IEEE Industrial Electronics Society";"1969-1978, 1982-2024";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering"
12;14966;"Journal of Manufacturing Systems";journal;"02786125";3,168;Q1;107;196;606;12998;9337;598;15,80;66,32;Netherlands;Western Europe;"Elsevier B.V.";"1982-2023";"Control and Systems Engineering (Q1); Hardware and Architecture (Q1); Industrial and Manufacturing Engineering (Q1); Software (Q1)";"Computer Science; Engineering"
13;27843;"Annual Reviews in Control";journal;"13675788";3,095;Q1;103;53;168;7045;1855;159;8,41;132,92;United Kingdom;Western Europe;"Elsevier Ltd";"1996-2023";"Control and Systems Engineering (Q1); Software (Q1)";"Computer Science; Engineering"
14;18080;"Robotics and Computer-Integrated Manufacturing";journal;"07365845";2,906;Q1;121;139;451;7589;6031;448;11,86;54,60;United Kingdom;Western Europe;"Elsevier Ltd";"1984-1994, 1996-2024";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Industrial and Manufacturing Engineering (Q1); Mathematics (miscellaneous) (Q1); Software (Q1)";"Computer Science; Engineering; Mathematics"
15;21100203111;"IEEE Wireless Communications Letters";journal;"21622345, 21622337";2,872;Q1;100;522;1599;7162;9625;1598;5,20;13,72;United States;Northern America;"IEEE Communications Society";"2012-2023";"Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Physics and Astronomy (miscellaneous) (Q1)";"Engineering; Physics and Astronomy"
16;23127;"Journal of the ACM";journal;"00045411, 1557735X";2,866;Q1;140;36;133;1634;546;122;3,53;45,39;United States;Northern America;"Association for Computing Machinery (ACM)";"1954-2023";"Artificial Intelligence (Q1); Control and Systems Engineering (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Software (Q1)";"Computer Science; Engineering"
17;21101162817;"IEEE Open Journal of Industry Applications";journal;"26441241";2,805;Q1;13;29;75;1246;651;75;6,52;42,97;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2020-2023";"Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Industrial and Manufacturing Engineering (Q1)";"Engineering"
18;20969;"Journal of Machine Learning Research";journal;"15337928, 15324435";2,796;Q1;261;2;892;129;8472;892;5,56;64,50;United States;Northern America;"Microtome Publishing";"2001-2022";"Artificial Intelligence (Q1); Control and Systems Engineering (Q1); Software (Q1); Statistics and Probability (Q1)";"Computer Science; Engineering; Mathematics"
19;24931;"Automation in Construction";journal;"09265805";2,626;Q1;176;428;1376;28882;17235;1375;11,37;67,48;Netherlands;Western Europe;"Elsevier B.V.";"1992-2023";"Building and Construction (Q1); Civil and Structural Engineering (Q1); Control and Systems Engineering (Q1)";"Engineering"
20;21101092899;"Communications in Transportation Research";journal;"27724247";2,609;Q1;22;22;52;1339;585;43;11,25;60,86;China;Asiatic Region;"Tsinghua University";"2021-2023";"Control and Systems Engineering (Q1); Decision Sciences (miscellaneous) (Q1); Transportation (Q1)";"Decision Sciences; Engineering; Social Sciences"
21;21100779064;"Soft Robotics";journal;"21695172";2,430;Q1;80;118;223;5582;2332;223;8,77;47,31;United States;Northern America;"Mary Ann Liebert Inc.";"2014-2023";"Artificial Intelligence (Q1); Biophysics (Q1); Control and Systems Engineering (Q1)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Engineering"
22;21080;"Mechanical Systems and Signal Processing";journal;"08883270, 10961216";2,363;Q1;210;1184;2549;57287;24909;2533;9,39;48,38;United States;Northern America;"Academic Press";"1987-2023";"Aerospace Engineering (Q1); Civil and Structural Engineering (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Mechanical Engineering (Q1); Signal Processing (Q1)";"Computer Science; Engineering"
23;21100358105;"IEEE Transactions on Control of Network Systems";journal;"23255870";2,313;Q1;67;317;508;6709;2308;505;4,16;21,16;United States;Northern America;"IEEE CONTROL SYSTEMS SOCIETY";"2014-2023";"Computer Networks and Communications (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q1); Signal Processing (Q1)";"Computer Science; Engineering; Mathematics"
24;15134;"Information Sciences";journal;"00200255";2,238;Q1;227;1367;3554;61452;29548;3543;7,89;44,95;United States;Northern America;"Elsevier Inc.";"1968-2024";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Information Systems and Management (Q1); Software (Q1); Theoretical Computer Science (Q1)";"Computer Science; Decision Sciences; Engineering; Mathematics"
25;17342;"IEEE Transactions on Control Systems Technology";journal;"10636536, 15580865";2,193;Q1;191;275;684;9528;4098;683;5,76;34,65;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1993-2023";"Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Engineering"
26;21100372437;"IEEE Transactions on Network Science and Engineering";journal;"23274697";2,167;Q1;53;376;911;14104;6170;883;7,00;37,51;United States;Northern America;"IEEE Computer Society";"2014-2023";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1)";"Computer Science; Engineering"
27;17340;"IEEE Transactions on Automation Science and Engineering";journal;"15455955";2,144;Q1;109;756;643;9091;4479;636;6,29;12,03;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2004-2023";"Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Engineering"
28;19113;"IEEE/ASME Transactions on Mechatronics";journal;"10834435";2,133;Q1;160;497;1175;11356;7901;1169;6,38;22,85;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1996-2023";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering"
29;21100900379;"IEEE Robotics and Automation Letters";journal;"23773766";2,119;Q1;104;1093;3600;34552;21816;3595;5,46;31,61;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2016-2023";"Artificial Intelligence (Q1); Biomedical Engineering (Q1); Computer Science Applications (Q1); Computer Vision and Pattern Recognition (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q1); Human-Computer Interaction (Q1); Mechanical Engineering (Q1)";"Computer Science; Engineering; Mathematics"
30;4700152301;"Journal of Field Robotics";journal;"15564967, 15564959";1,949;Q1;114;128;184;6914;1785;178;6,35;54,02;United States;Northern America;"John Wiley &amp; Sons Inc.";"2006-2023";"Computer Science Applications (Q1); Control and Systems Engineering (Q1)";"Computer Science; Engineering"
31;18644;"Journal of Manufacturing Technology Management";journal;"1741038X";1,948;Q1;93;73;228;5414;2527;225;9,58;74,16;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2004-2024";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Industrial and Manufacturing Engineering (Q1); Software (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Computer Science; Engineering"
32;12419;"International Journal of Systems Science";journal;"00207721, 14645319";1,851;Q1;83;197;682;8532;3198;679;5,60;43,31;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1970-2023";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Theoretical Computer Science (Q1)";"Computer Science; Engineering; Mathematics"
33;21101068036;"IEEE Open Journal of the Industrial Electronics Society";journal;"26441284";1,813;Q1;21;54;121;2738;898;121;7,45;50,70;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2020-2023";"Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Industrial and Manufacturing Engineering (Q1)";"Engineering"
34;17361;"IEEE Transactions on Industry Applications";journal;"00939994, 19399367";1,785;Q1;225;851;2037;22219;12051;2031;5,37;26,11;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1970-2023";"Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Industrial and Manufacturing Engineering (Q1)";"Engineering"
35;9000153105;"Nonlinear Analysis: Hybrid Systems";journal;"1751570X";1,760;Q1;68;112;281;4490;1320;280;4,60;40,09;Netherlands;Western Europe;"Elsevier B.V.";"2007-2024";"Analysis (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1)";"Computer Science; Engineering; Mathematics"
36;24182;"Engineering Applications of Artificial Intelligence";journal;"09521976";1,749;Q1;137;1554;1209;92424;11904;1206;9,22;59,47;United Kingdom;Western Europe;"Elsevier Ltd";"1988-2024";"Artificial Intelligence (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering"
37;21101072017;"Machine Intelligence Research";journal;"2731538X, 27315398";1,681;Q1;11;59;34;4660;237;32;6,97;78,98;China;Asiatic Region;"Chinese Academy of Sciences";"2022-2023";"Applied Mathematics (Q1); Artificial Intelligence (Q1); Computer Networks and Communications (Q1); Computer Science Applications (Q1); Computer Vision and Pattern Recognition (Q1); Control and Systems Engineering (Q1); Modeling and Simulation (Q1); Signal Processing (Q1)";"Computer Science; Engineering; Mathematics"
38;25456;"Proceedings - IEEE International Conference on Robotics and Automation";conference and proceedings;"10504729";1,620;-;222;1343;3391;46644;14249;3386;3,83;34,73;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1984-1985, 1988-1989, 1991-2023";"Artificial Intelligence; Control and Systems Engineering; Electrical and Electronic Engineering; Software";"Computer Science; Engineering"
39;21100885366;"IEEE Control Systems Letters";journal;"24751456";1,597;Q1;38;669;1145;14646;3412;1142;3,00;21,89;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2017-2023";"Control and Optimization (Q1); Control and Systems Engineering (Q1)";"Engineering; Mathematics"
40;21100875628;"EPJ Quantum Technology";journal;"26624400, 21960763";1,579;Q1;29;52;79;2468;556;74;6,70;47,46;Germany;Western Europe;"SpringerOpen";"2014-2023";"Atomic and Molecular Physics, and Optics (Q1); Condensed Matter Physics (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Engineering; Physics and Astronomy"
41;18174;"Control Engineering Practice";journal;"09670661";1,576;Q1;135;285;583;11776;3464;582;6,29;41,32;United Kingdom;Western Europe;"Elsevier Ltd";"1993-2023";"Applied Mathematics (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering; Mathematics"
42;29805;"ISA Transactions";journal;"00190578";1,572;Q1;109;583;1458;24318;10409;1456;6,78;41,71;United States;Northern America;"ISA - Instrumentation, Systems, and Automation Society";"1968-2023";"Applied Mathematics (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Instrumentation (Q1)";"Computer Science; Engineering; Mathematics; Physics and Astronomy"
43;21101102903;"Journal of Intelligent and Connected Vehicles";journal;"23999802";1,511;Q1;14;20;43;743;306;43;7,55;37,15;United Kingdom;Western Europe;"Tsinghua University Press";"2018-2022";"Automotive Engineering (Q1); Control and Systems Engineering (Q1); Mechanical Engineering (Q1); Transportation (Q1)";"Engineering; Social Sciences"
44;25563;"Systems and Control Letters";journal;"01676911";1,503;Q1;150;171;442;5484;1252;442;2,53;32,07;Netherlands;Western Europe;"Elsevier B.V.";"1981-2023";"Computer Science (miscellaneous) (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Mechanical Engineering (Q1)";"Computer Science; Engineering"
45;21100827839;"Unmanned Systems";journal;"23013850, 23013869";1,493;Q1;28;74;74;3180;418;70;4,67;42,97;Singapore;Asiatic Region;"World Scientific";"2013-2023";"Aerospace Engineering (Q1); Automotive Engineering (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q1)";"Engineering; Mathematics"
46;17987;"International Journal of Robust and Nonlinear Control";journal;"10498923, 10991239";1,459;Q1;122;608;1505;24789;6199;1496;4,02;40,77;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1991-2023";"Aerospace Engineering (Q1); Biomedical Engineering (Q1); Chemical Engineering (miscellaneous) (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Industrial and Manufacturing Engineering (Q1); Mechanical Engineering (Q1)";"Chemical Engineering; Engineering"
47;18027;"IEEE Robotics and Automation Magazine";journal;"10709932";1,453;Q1;104;106;188;1144;770;151;3,69;10,79;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1994-2023";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering"
48;11300153734;"IEEE Systems Journal";journal;"19379234, 19328184";1,402;Q1;106;651;1598;22573;8338;1587;5,03;34,67;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2007-2023";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Information Systems (Q1)";"Computer Science; Engineering"
49;28967;"Discrete Event Dynamic Systems: Theory and Applications";journal;"15737594, 09246703";1,345;Q1;53;18;68;635;134;67;1,57;35,28;Netherlands;Western Europe;"Springer Netherlands";"1991-2023";"Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Modeling and Simulation (Q1)";"Engineering; Mathematics"
50;11400153310;"International Journal of Logistics Research and Applications";journal;"13675567, 1469848X";1,322;Q1;59;131;198;10384;1633;195;7,86;79,27;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2003-2023";"Business and International Management (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Information Systems (Q1); Management Information Systems (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering"
51;18079;"Robotics and Autonomous Systems";journal;"09218890";1,303;Q1;141;189;465;10436;2667;462;5,71;55,22;Netherlands;Western Europe;"Elsevier B.V.";"1988-2023";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Mathematics (miscellaneous) (Q1); Software (Q1)";"Computer Science; Engineering; Mathematics"
52;21101112543;"Complex System Modeling and Simulation";journal;"20969929";1,298;Q1;11;24;49;959;317;48;6,47;39,96;China;Asiatic Region;"Tsinghua University Press";"2021-2023";"Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Industrial and Manufacturing Engineering (Q1)";"Engineering"
53;21100803572;"Systems Science and Control Engineering";journal;"21642583";1,248;Q1;33;42;247;1348;1524;245;3,38;32,10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2023";"Control and Optimization (Q1); Control and Systems Engineering (Q1); Artificial Intelligence (Q2)";"Computer Science; Engineering; Mathematics"
54;21100371258;"Sustainable Energy, Grids and Networks";journal;"23524677";1,232;Q1;47;261;440;11860;2626;440;5,97;45,44;United Kingdom;Western Europe;"Elsevier Ltd";"2015-2023";"Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Energy Engineering and Power Technology (Q1); Renewable Energy, Sustainability and the Environment (Q2)";"Energy; Engineering"
55;21576;"Nonlinear Dynamics";journal;"0924090X, 1573269X";1,230;Q1;144;1187;2460;54966;14633;2451;5,89;46,31;Netherlands;Western Europe;"Springer Netherlands";"1990-2023";"Aerospace Engineering (Q1); Applied Mathematics (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Mechanical Engineering (Q1); Ocean Engineering (Q1)";"Engineering; Mathematics"
56;21101036141;"Journal of Management Science and Engineering";journal;"20962320, 25895532";1,214;Q1;20;32;86;1458;566;84;6,52;45,56;China;Asiatic Region;"KeAi Communications Co.";"2016-2023";"Business and International Management (Q1); Control and Systems Engineering (Q1); Decision Sciences (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Management Information Systems (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering"
57;27959;"Journal of the Franklin Institute";journal;"00160032";1,191;Q1;106;671;1640;27684;7214;1637;4,07;41,26;United Kingdom;Western Europe;"Elsevier Ltd";"1826-2023";"Applied Mathematics (Q1); Computer Networks and Communications (Q1); Control and Systems Engineering (Q1); Signal Processing (Q1)";"Computer Science; Engineering; Mathematics"
58;18661;"Structural and Multidisciplinary Optimization";journal;"16151488, 1615147X";1,181;Q1;138;256;1064;12503;4674;1058;4,03;48,84;Germany;Western Europe;"Springer Verlag";"2000-2023";"Computer Graphics and Computer-Aided Design (Q1); Computer Science Applications (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q1); Software (Q1)";"Computer Science; Engineering; Mathematics"
59;25397;"Dianli Xitong Zidonghua/Automation of Electric Power Systems";journal;"10001026";1,171;Q1;108;450;1578;14311;7580;1578;5,29;31,80;China;Asiatic Region;"Automation of Electric Power Systems Press";"1996-2023";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Energy Engineering and Power Technology (Q1)";"Computer Science; Energy; Engineering"
60;21101018551;"Chinese Journal of Electrical Engineering";journal;"20961529";1,165;Q1;30;40;118;1703;524;114;3,52;42,58;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2015-2023";"Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Energy Engineering and Power Technology (Q1)";"Energy; Engineering"
61;19500157063;"International Journal of Social Robotics";journal;"18754805, 18754791";1,159;Q1;75;149;366;10688;2038;354;5,09;71,73;Germany;Western Europe;"Springer Verlag";"2009-2023";"Computer Science (miscellaneous) (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Human-Computer Interaction (Q1); Philosophy (Q1); Social Psychology (Q1)";"Arts and Humanities; Computer Science; Engineering; Psychology"
62;21100285028;"IEEE Transactions on Human-Machine Systems";journal;"21682291";1,139;Q1;138;102;250;4867;1255;250;4,45;47,72;United States;Northern America;"IEEE Systems, Man, and Cybernetics Society";"2013-2023";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Human Factors and Ergonomics (Q1); Human-Computer Interaction (Q1); Artificial Intelligence (Q2); Signal Processing (Q2)";"Computer Science; Engineering; Social Sciences"
63;58130;"Journal of the Energy Institute";journal;"17460220, 17439671";1,126;Q1;66;242;582;13970;3625;582;6,10;57,73;United Kingdom;Western Europe;"Elsevier B.V.";"2004-2023";"Condensed Matter Physics (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Renewable Energy, Sustainability and the Environment (Q2)";"Energy; Engineering; Physics and Astronomy"
64;5200152703;"International Journal of Automation and Computing";journal;"14768186";1,113;Q1;50;0;139;0;800;139;4,43;0,00;China;Asiatic Region;"Chinese Academy of Sciences";"2005, 2007-2021";"Applied Mathematics (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Modeling and Simulation (Q1)";"Computer Science; Engineering; Mathematics"
65;66854;"IEEE International Conference on Intelligent Robots and Systems";conference and proceedings;"21530858";1,094;-;150;1197;3282;36797;9532;3278;2,26;30,74;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1988-1990, 1992-2003, 2006-2007, 2011-2022";"Computer Science Applications; Computer Vision and Pattern Recognition; Control and Systems Engineering; Software";"Computer Science; Engineering"
66;29586;"Journal of Guidance, Control, and Dynamics";journal;"15333884, 07315090";1,092;Q1;163;165;607;5743;1753;478;2,71;34,81;United States;Northern America;"American Institute of Aeronautics and Astronautics Inc. (AIAA)";"1979-2023";"Aerospace Engineering (Q1); Applied Mathematics (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Space and Planetary Science (Q1)";"Earth and Planetary Sciences; Engineering; Mathematics"
67;144889;"Journal of Intelligent Transportation Systems: Technology, Planning, and Operations";journal;"15472450, 15472442";1,076;Q1;59;83;162;3689;729;159;4,02;44,45;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2004-2023";"Aerospace Engineering (Q1); Applied Mathematics (Q1); Automotive Engineering (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Information Systems (Q1); Software (Q1)";"Computer Science; Engineering; Mathematics"
68;21101107952;"Cognitive Robotics";journal;"26672413";1,075;Q1;11;22;46;1513;289;45;6,28;68,77;China;Asiatic Region;"KeAi Communications Co.";"2021-2023";"Control and Systems Engineering (Q1); Artificial Intelligence (Q2)";"Computer Science; Engineering"
69;25548;"Signal Processing";journal;"01651684";1,065;Q1;161;392;1148;16514;5295;1146;4,24;42,13;Netherlands;Western Europe;"Elsevier B.V.";"1979-2024";"Computer Vision and Pattern Recognition (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Software (Q1); Signal Processing (Q2)";"Computer Science; Engineering"
70;18159;"Computers and Electrical Engineering";journal;"00457906";1,041;Q1;94;457;1471;13281;8381;1413;5,68;29,06;United Kingdom;Western Europe;"Elsevier Ltd";"1973-1984, 1986-2023";"Computer Science (miscellaneous) (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering"
71;25955;"ESAIM - Control, Optimisation and Calculus of Variations";journal;"12623377, 12928119";1,039;Q1;66;86;348;2953;576;347;1,45;34,34;France;Western Europe;"EDP Sciences";"1996-2023";"Computational Mathematics (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q1)";"Engineering; Mathematics"
72;16936;"Minerals Engineering";journal;"08926875";1,027;Q2;136;397;1413;20338;7334;1413;5,16;51,23;United Kingdom;Western Europe;"Elsevier Ltd";"1988-2023";"Chemistry (miscellaneous) (Q1); Geotechnical Engineering and Engineering Geology (Q1); Mechanical Engineering (Q1); Control and Systems Engineering (Q2)";"Chemistry; Earth and Planetary Sciences; Engineering"
73;61490;"Biosystems Engineering";journal;"15375129, 15375110";1,000;Q2;132;188;694;8572;4136;692;4,99;45,60;United States;Northern America;"Academic Press";"2002-2023";"Agronomy and Crop Science (Q1); Animal Science and Zoology (Q1); Food Science (Q1); Soil Science (Q1); Control and Systems Engineering (Q2)";"Agricultural and Biological Sciences; Engineering"
74;24360;"Journal of Intelligent and Robotic Systems: Theory and Applications";journal;"15730409, 09210296";0,960;Q2;96;239;747;10809;3033;709;3,75;45,23;Netherlands;Western Europe;"";"1988-2023";"Electrical and Electronic Engineering (Q1); Industrial and Manufacturing Engineering (Q1); Mechanical Engineering (Q1); Artificial Intelligence (Q2); Control and Systems Engineering (Q2); Software (Q2)";"Computer Science; Engineering"
75;21101134476;"CES Transactions on Electrical Machines and Systems";journal;"20963564";0,959;Q2;23;48;138;1121;672;127;4,32;23,35;China;Asiatic Region;"China Electrotechnical Society";"2019-2023";"Electrical and Electronic Engineering (Q1); Control and Systems Engineering (Q2)";"Engineering"
76;5100155079;"IET Control Theory and Applications";journal;"17518644, 17518652";0,957;Q2;122;209;687;8329;1979;685;2,50;39,85;United Kingdom;Western Europe;"John Wiley &amp; Sons Inc.";"2007-2023";"Control and Optimization (Q1); Electrical and Electronic Engineering (Q1); Computer Science Applications (Q2); Control and Systems Engineering (Q2); Human-Computer Interaction (Q2)";"Computer Science; Engineering; Mathematics"
77;19202;"Mathematics of Control, Signals, and Systems";journal;"09324194, 1435568X";0,918;Q2;42;38;76;1821;135;75;2,09;47,92;United Kingdom;Western Europe;"Springer London";"1988-2023";"Applied Mathematics (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q2); Signal Processing (Q2)";"Computer Science; Engineering; Mathematics"
78;14414;"Journal of Process Control";journal;"09591524";0,908;Q2;129;167;430;7183;1838;430;3,79;43,01;United Kingdom;Western Europe;"Elsevier Ltd";"1991-2023";"Industrial and Manufacturing Engineering (Q1); Modeling and Simulation (Q1); Computer Science Applications (Q2); Control and Systems Engineering (Q2)";"Computer Science; Engineering; Mathematics"
79;21101107176;"Artificial Intelligence in Geosciences";journal;"26665441";0,907;Q2;9;20;47;830;151;46;3,15;41,50;China;Asiatic Region;"KeAi Communications Co.";"2020-2023";"Computers in Earth Sciences (Q1); Earth and Planetary Sciences (miscellaneous) (Q1); Artificial Intelligence (Q2); Control and Systems Engineering (Q2)";"Computer Science; Earth and Planetary Sciences; Engineering"
