Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories;Areas
656;21101052723;"Chinese Journal on Internet of Things";journal;"20963750";0,213;Q4;8;54;166;1969;127;166;0,61;36,46;China;Asiatic Region;"Beijing Xintong Media Co., Ltd.";"2019-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Computer Vision and Pattern Recognition (Q4); Information Systems (Q4)";"Computer Science"
657;21100781706;"South African Computer Journal";journal;"10157999, 23137835";0,213;Q4;11;21;54;742;37;48;0,52;35,33;South Africa;Africa;"South African Institute of Computer Scientists and Information Technologists";"2016-2023";"Education (Q3); Computer Networks and Communications (Q4); Computer Science Applications (Q4); Human-Computer Interaction (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
658;21100843325;"Supercomputing Frontiers and Innovations";journal;"23138734, 24096008";0,212;Q4;18;21;75;667;75;75;1,06;31,76;Russian Federation;Eastern Europe;"South Ural State University";"2014-2023";"Computational Theory and Mathematics (Q4); Computer Networks and Communications (Q4); Computer Science Applications (Q4); Hardware and Architecture (Q4); Information Systems (Q4); Software (Q4)";"Computer Science"
659;27686;"Xi'an Dianzi Keji Daxue Xuebao/Journal of Xidian University";journal;"10012400";0,212;Q4;18;103;410;2358;336;410;0,91;22,89;China;Asiatic Region;"Science China Press";"2001-2023";"Computer Science Applications (Q4); Electrical and Electronic Engineering (Q4)";"Computer Science; Engineering"
660;21100211768;"International Journal of Computational Vision and Robotics";journal;"1752914X, 17529131";0,211;Q4;15;35;108;1252;110;108;0,99;35,77;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2012-2023";"Computer Science Applications (Q4); Computer Vision and Pattern Recognition (Q4)";"Computer Science"
661;21100815385;"Archeologia e Calcolatori";journal;"23851953, 11206861";0,210;Q4;7;22;120;667;35;117;0,31;30,32;Italy;Western Europe;"Consiglio Nazionale delle Ricerche";"2016-2022";"Archeology (Q2); Archeology (arts and humanities) (Q2); Computer Science Applications (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
662;21101131495;"Edutec";journal;"11359250";0,210;Q4;8;29;137;1025;96;132;0,67;35,34;Spain;Western Europe;"GTE-Educational Technology Group, University of the Balearic Islands";"2019-2023";"Education (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
663;21100817136;"International Journal of Sensors, Wireless Communications and Control";journal;"22103287, 22103279";0,209;Q4;15;36;249;1305;260;240;1,23;36,25;Netherlands;Western Europe;"Bentham Science Publishers B.V.";"2016-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Control and Optimization (Q4); Electrical and Electronic Engineering (Q4)";"Computer Science; Engineering; Mathematics"
664;7900153143;"International Journal of Simulation and Process Modelling";journal;"17402123, 17402131";0,209;Q4;23;13;149;430;82;146;0,61;33,08;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2005-2022";"Applied Mathematics (Q4); Computer Science Applications (Q4); Modeling and Simulation (Q4)";"Computer Science; Mathematics"
665;21100201313;"Mathematical and Computational Forestry and Natural-Resource Sciences";journal;"19467664";0,209;Q4;14;3;21;74;10;21;0,38;24,67;United States;Northern America;"Contemporary Journal Concept Press";"2009-2023";"Forestry (Q3); Applied Mathematics (Q4); Computer Science Applications (Q4); Environmental Engineering (Q4)";"Agricultural and Biological Sciences; Computer Science; Environmental Science; Mathematics"
666;21101133425;"Tehnicki Glasnik";journal;"18485588, 18466168";0,209;Q4;8;87;166;2239;164;166;0,99;25,74;Croatia;Eastern Europe;"University North";"2021-2023";"Engineering (miscellaneous) (Q3); Computer Graphics and Computer-Aided Design (Q4); Computer Science Applications (Q4); Information Systems (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Engineering"
667;18700156728;"International Journal of Vehicle Information and Communication Systems";journal;"17418208, 14710242";0,208;Q4;11;23;70;569;45;70;0,43;24,74;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2005, 2008-2009, 2011, 2013, 2017-2023";"Automotive Engineering (Q3); Computer Science Applications (Q4); Control and Systems Engineering (Q4)";"Computer Science; Engineering"
668;21100790777;"Journal of Computing Science and Engineering";journal;"19764677, 20938020";0,208;Q4;19;20;51;503;36;51;0,63;25,15;South Korea;Asiatic Region;"Korean Institute of Information Scientists and Engineers";"2012-2023";"Engineering (miscellaneous) (Q3); Computer Science Applications (Q4)";"Computer Science; Engineering"
669;21101067491;"Journal of Medical Robotics Research";journal;"24249068, 2424905X";0,208;Q4;16;15;31;542;34;31;1,19;36,13;Singapore;Asiatic Region;"World Scientific";"2016-2023";"Applied Mathematics (Q4); Artificial Intelligence (Q4); Biomedical Engineering (Q4); Computer Science Applications (Q4); Human-Computer Interaction (Q4)";"Computer Science; Engineering; Mathematics"
670;21101056542;"International Journal of Operations Research and Information Systems";journal;"19479328, 19479336";0,207;Q4;7;0;27;0;55;27;3,45;0,00;United States;Northern America;"IGI Global Publishing";"2019-2022";"Computational Theory and Mathematics (Q4); Computer Networks and Communications (Q4); Computer Science Applications (Q4); Information Systems (Q4); Information Systems and Management (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Decision Sciences"
671;21100421887;"Lecture Notes in Information Systems and Organisation";conference and proceedings;"21954968, 21954976";0,207;-;20;101;701;2858;461;655;0,65;28,30;Germany;Western Europe;"Springer International Publishing AG";"2013-2023";"Computer Science Applications; Information Systems; Information Systems and Management; Management Information Systems; Management of Technology and Innovation";"Business, Management and Accounting; Computer Science; Decision Sciences"
672;51658;"NTT Technical Review";journal;"13483447";0,207;Q4;18;130;413;411;67;411;0,15;3,16;Japan;Asiatic Region;"Nippon Telegraph and Telephone Corp.";"2003-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Electrical and Electronic Engineering (Q4)";"Computer Science; Engineering"
673;21100865401;"International Journal on E-Learning: Corporate, Government, Healthcare, and Higher Education";journal;"15372456, 19435932";0,206;Q4;16;15;58;638;56;57;0,64;42,53;United States;Northern America;"Association for the Advancement of Computing in Education";"2011-2023";"Computer Science Applications (Q4); Education (Q4)";"Computer Science; Social Sciences"
674;17700155303;"International Journal of Biometrics";journal;"1755831X, 17558301";0,205;Q4;18;42;90;1604;97;88;1,25;38,19;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2009-2023";"Applied Mathematics (Q4); Computer Science Applications (Q4); Computer Vision and Pattern Recognition (Q4); Electrical and Electronic Engineering (Q4)";"Computer Science; Engineering; Mathematics"
675;19700201527;"IPSJ Transactions on Bioinformatics";journal;"18826679";0,205;Q4;5;2;11;10;8;11;0,13;5,00;Japan;Asiatic Region;"Information Processing Society of Japan";"2008-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Computer Science Applications (Q4)";"Biochemistry, Genetics and Molecular Biology; Computer Science"
676;21100945165;"Acta Informatica Pragensia";journal;"18054951";0,202;Q4;6;27;63;1101;62;59;1,12;40,78;Czech Republic;Eastern Europe;"Prague University of Economics and Business";"2019-2023";"Library and Information Sciences (Q3); Computer Science Applications (Q4); Information Systems (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
677;14100154713;"International Journal of Grid and Utility Computing";journal;"1741847X, 17418488";0,202;Q4;23;53;187;1803;130;184;0,65;34,02;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2005, 2009, 2011-2023";"Applied Mathematics (Q4); Computer Science Applications (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Mathematics"
678;21100902603;"Informatsionno-Upravliaiushchie Sistemy";journal;"25418610, 16848853";0,199;Q4;10;35;122;862;96;122;0,65;24,63;Russian Federation;Eastern Europe;"Saint Petersburg State University of Aerospace Instrumentation";"2018-2022";"Computer Science Applications (Q4); Control and Optimization (Q4); Control and Systems Engineering (Q4); Human-Computer Interaction (Q4); Information Systems (Q4); Software (Q4)";"Computer Science; Engineering; Mathematics"
679;21100858129;"International Journal of Applied Metaheuristic Computing";journal;"19478283, 19478291";0,198;Q4;8;2;76;83;76;76;1,00;41,50;United States;Northern America;"IGI Global Publishing";"2016, 2018-2023";"Computational Mathematics (Q4); Computational Theory and Mathematics (Q4); Computer Science Applications (Q4); Control and Optimization (Q4); Decision Sciences (miscellaneous) (Q4); Modeling and Simulation (Q4); Statistics and Probability (Q4)";"Computer Science; Decision Sciences; Mathematics"
680;21100925733;"International Journal of Public Administration in the Digital Age";journal;"23344539, 23344520";0,198;Q4;6;0;27;0;31;27;0,83;0,00;United States;Northern America;"IGI Global Publishing";"2019-2021";"Library and Information Sciences (Q3); Computer Science Applications (Q4); Public Administration (Q4)";"Computer Science; Social Sciences"
681;21101023123;"International Journal of Reliable and Quality E-Healthcare";journal;"21609551, 2160956X";0,198;Q4;7;6;69;215;100;69;1,80;35,83;United States;Northern America;"IGI Global Publishing";"2019-2023";"Medical Laboratory Technology (Q3); Computer Science Applications (Q4); Health Informatics (Q4); Health Information Management (Q4); Leadership and Management (Q4)";"Computer Science; Health Professions; Medicine; Nursing"
682;145041;"Informatik-Spektrum";journal;"01706012";0,196;Q4;24;43;198;713;67;137;0,38;16,58;Germany;Western Europe;"Springer Verlag";"1985, 1987, 1999, 2005-2023";"Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science"
683;21101054326;"Studies in Big Data";book series;"21976511, 21976503";0,196;Q4;34;370;813;12884;925;68;0,95;34,82;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"2014-2023";"Engineering (miscellaneous) (Q3); Artificial Intelligence (Q4); Computer Science Applications (Q4); Control and Systems Engineering (Q4)";"Computer Science; Engineering"
684;21100945266;"Science and Innovation";journal;"24099066, 24134996";0,195;Q4;9;42;177;1171;110;177;0,71;27,88;Ukraine;Eastern Europe;"Publishing House Akademperiodyka";"2014-2023";"Engineering (miscellaneous) (Q3); Law (Q3); Computer Science Applications (Q4); Information Systems and Management (Q4); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering; Social Sciences"
685;16040;"Dongbei Daxue Xuebao/Journal of Northeastern University";journal;"10053026";0,193;Q4;22;221;770;4268;470;770;0,56;19,31;China;Asiatic Region;"Northeast University";"1998-2023";"Engineering (miscellaneous) (Q3); Applied Mathematics (Q4); Computer Science Applications (Q4)";"Computer Science; Engineering; Mathematics"
686;21100242240;"International Journal of Internet Technology and Secured Transactions";journal;"17485703, 1748569X";0,192;Q4;14;6;111;212;129;109;0,94;35,33;Switzerland;Western Europe;"Inderscience";"2007, 2009-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4)";"Computer Science"
687;21101059784;"Journal of Cyber Security";journal;"20961146";0,192;Q4;9;60;174;2458;133;174;0,62;40,97;China;Asiatic Region;"Chinese Academy of Sciences";"2019-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Hardware and Architecture (Q4); Information Systems (Q4); Safety Research (Q4); Software (Q4)";"Computer Science; Social Sciences"
688;21100851239;"Mechatronic Systems and Control";journal;"25611771, 2561178X";0,192;Q4;20;27;98;816;73;98;0,86;30,22;Canada;Northern America;"Acta Press";"2018-2023";"Computer Science Applications (Q4); Control and Systems Engineering (Q4)";"Computer Science; Engineering"
689;21100935773;"Journal of Cryptologic Research";journal;"20957025";0,191;Q4;14;87;232;2812;164;226;0,65;32,32;China;Asiatic Region;"Chinese Association for Cryptologic Research";"2014-2023";"Applied Mathematics (Q4); Computational Mathematics (Q4); Computer Science Applications (Q4); Electrical and Electronic Engineering (Q4); Software (Q4)";"Computer Science; Engineering; Mathematics"
690;21100241768;"Preservation, Digital Technology and Culture";journal;"21952965, 21952957";0,191;Q4;10;18;46;482;33;37;0,48;26,78;Germany;Western Europe;"De Gruyter Saur";"2013-2023";"Conservation (Q2); Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
691;21100833036;"Texto Livre";journal;"19833652";0,191;Q4;8;58;173;2194;108;168;0,69;37,83;Brazil;Latin America;"Universidade Federal de Minas Gerais";"2017-2023";"Linguistics and Language (Q2); Communication (Q3); Computer Science Applications (Q4); Education (Q4)";"Computer Science; Social Sciences"
692;21101041506;"Turkish Computational and Theoretical Chemistry";journal;"26023237, 25871722";0,191;Q4;8;17;30;667;43;30;0,89;39,24;Turkey;Middle East;"DergiPark";"2018-2023";"Biochemistry (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Computer Science Applications (Q4); Materials Chemistry (Q4); Molecular Medicine (Q4); Physical and Theoretical Chemistry (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Computer Science; Materials Science"
693;21100201051;"Annals of Library and Information Studies";journal;"09725423, 09752404";0,190;Q4;17;5;102;151;63;98;0,47;30,20;India;Asiatic Region;"National Institute of Science Communication and Information Resources (NISCAIR)";"2011-2023";"Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
694;15489;"International Journal of Nanoscience";journal;"17935350, 0219581X";0,188;Q4;30;73;175;2505;167;175;0,88;34,32;Singapore;Asiatic Region;"World Scientific";"2004-2023";"Bioengineering (Q4); Biotechnology (Q4); Computer Science Applications (Q4); Condensed Matter Physics (Q4); Electrical and Electronic Engineering (Q4); Materials Science (miscellaneous) (Q4); Nanoscience and Nanotechnology (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Computer Science; Engineering; Materials Science; Physics and Astronomy"
695;21101107949;"Journal of Bio-X Research";journal;"25773585, 20965672";0,187;Q4;7;16;78;1121;62;74;0,56;70,06;United States;Northern America;"Wolters Kluwer Health";"2018-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Biomedical Engineering (Q4); Computer Science Applications (Q4)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Engineering"
696;21101028597;"Ledger";journal;"23795980";0,187;Q4;9;6;19;280;15;15;0,67;46,67;United States;Northern America;"University Library System, University of Pittsburgh";"2019-2023";"Economics, Econometrics and Finance (miscellaneous) (Q3); Computer Science Applications (Q4); Computer Science (miscellaneous) (Q4); Software (Q4)";"Computer Science; Economics, Econometrics and Finance"
697;21100865101;"Synthesis Lectures on Human Language Technologies";book series;"19474040";0,187;Q4;27;8;44;385;37;3;0,56;48,13;Switzerland;Western Europe;"Springer International Publishing";"2009-2023";"Linguistics and Language (Q2); Computer Networks and Communications (Q4); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
698;21100396293;"International Journal of Electronic Finance";journal;"17460077, 17460069";0,186;Q4;20;32;38;1650;53;38;1,45;51,56;Switzerland;Western Europe;"Inderscience";"2006-2016, 2018-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); E-learning (Q4); Finance (Q4); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance; Social Sciences"
699;11200153523;"International Journal of Manufacturing Research";journal;"17500591, 17500605";0,186;Q4;24;21;30;1002;22;30;0,33;47,71;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2023";"Industrial and Manufacturing Engineering (Q3); Computer Science Applications (Q4); Control and Systems Engineering (Q4); Modeling and Simulation (Q4)";"Computer Science; Engineering; Mathematics"
700;21101088441;"Review of Computer Engineering Research";journal;"24124281, 24109142";0,186;Q4;6;14;36;402;50;36;1,73;28,71;United States;Northern America;"Conscientia Beam";"2019-2023";"Computer Science Applications (Q4); Electrical and Electronic Engineering (Q4); Hardware and Architecture (Q4)";"Computer Science; Engineering"
701;21100294000;"Information and Control";journal;"10020411";0,185;Q4;12;69;238;2397;211;238;1,06;34,74;China;Asiatic Region;"Science China Press";"2013-2023";"Artificial Intelligence (Q4); Computer Science Applications (Q4); Control and Optimization (Q4); Control and Systems Engineering (Q4); Human-Computer Interaction (Q4); Information Systems (Q4)";"Computer Science; Engineering; Mathematics"
702;21100935898;"Computer Science Journal of Moldova";journal;"15614042";0,184;Q4;6;21;64;438;23;61;0,32;20,86;Moldova;Eastern Europe;"Institute of Mathematics and Computer Science of Moldova";"2019-2023";"Artificial Intelligence (Q4); Computational Mathematics (Q4); Computational Theory and Mathematics (Q4); Computer Networks and Communications (Q4); Computer Science Applications (Q4); Control and Optimization (Q4); Modeling and Simulation (Q4); Software (Q4)";"Computer Science; Mathematics"
703;31517;"IEEE Region 10 Annual International Conference, Proceedings/TENCON";conference and proceedings;"21593450, 21593442";0,184;-;46;243;690;4522;509;680;0,56;18,61;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1991-1993, 1995-1997, 1999-2000, 2002-2013, 2015-2022";"Computer Science Applications; Electrical and Electronic Engineering";"Computer Science; Engineering"
704;21101052353;"Research Data Journal for the Humanities and Social Sciences";journal;"24523666";0,184;Q4;4;5;30;156;20;30;0,94;31,20;Netherlands;Western Europe;"Brill Academic Publishers";"2016, 2020-2023";"Arts and Humanities (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q3); Computer Science Applications (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
705;21101132454;"Scripta and E-Scripta";journal;"1312238X, 26033364";0,184;Q4;1;0;17;0;4;17;0,24;0,00;Bulgaria;Eastern Europe;"Institute for Literature, Bulgarian Academy of Sciences";"2022";"Literature and Literary Theory (Q1); History (Q2); Linguistics and Language (Q2); Computer Science Applications (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
706;6400153175;"International Journal of Services Operations and Informatics";journal;"1741539X, 17415403";0,183;Q4;15;5;43;200;38;42;0,88;40,00;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2013, 2016-2023";"Computer Science Applications (Q4); Information Systems (Q4); Management Information Systems (Q4); Management Science and Operations Research (Q4)";"Business, Management and Accounting; Computer Science; Decision Sciences"
707;21101090158;"Journal of Sound and Music in Games";journal;"25783432";0,183;Q4;3;21;52;501;24;49;0,33;23,86;United States;Northern America;"University of California Press";"2020-2023";"Music (Q2); Computer Science Applications (Q4)";"Arts and Humanities; Computer Science"
708;15629;"International Journal of Cooperative Information Systems";journal;"02188430, 17936365";0,182;Q4;48;17;30;478;27;29;0,50;28,12;Singapore;Asiatic Region;"World Scientific Publishing Co. Pte Ltd";"1996-2023";"Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science"
709;21101073952;"ISeCure";journal;"20083076, 20082045";0,182;Q4;7;21;72;925;30;72;0,36;44,05;Iran;Middle East;"Iranian Society of Cryptology";"2019-2023";"Applied Mathematics (Q4); Computational Mathematics (Q4); Computational Theory and Mathematics (Q4); Computer Science Applications (Q4); Information Systems (Q4); Software (Q4)";"Computer Science; Mathematics"
710;21100795207;"Journal of Telecommunications and the Digital Economy";journal;"22031693";0,182;Q4;14;51;109;1742;81;107;0,69;34,16;Australia;Pacific Region;"Telecommunications Association Inc.";"2015-2023";"Communication (Q3); Media Technology (Q3); Computer Networks and Communications (Q4); Computer Science Applications (Q4); Management of Technology and Innovation (Q4)";"Business, Management and Accounting; Computer Science; Engineering; Social Sciences"
711;21100855992;"International Journal of Computational Economics and Econometrics";journal;"17571170, 17571189";0,180;Q4;8;20;73;772;31;70;0,44;38,60;United Kingdom;Western Europe;"Inderscience";"2017-2023";"Computer Science Applications (Q4); Economics and Econometrics (Q4)";"Computer Science; Economics, Econometrics and Finance"
712;21100200659;"International Journal of Virtual and Personal Learning Environments";journal;"19478526, 19478518";0,179;Q4;12;8;68;313;59;68;0,88;39,13;United States;Northern America;"IGI Global Publishing";"2010-2023";"Computer Science Applications (Q4); Education (Q4); E-learning (Q4)";"Computer Science; Social Sciences"
713;21100423723;"International Journal of Electronic Business";journal;"14706067, 17415063";0,177;Q4;13;20;60;1820;70;60;1,20;91,00;Switzerland;Western Europe;"Inderscience";"2009, 2014-2023";"Business, Management and Accounting (miscellaneous) (Q4); Computer Science Applications (Q4)";"Business, Management and Accounting; Computer Science"
714;21100823281;"International Journal of Software Innovation";journal;"21667179, 21667160";0,175;Q4;13;16;212;622;148;212;0,60;38,88;United States;Northern America;"IGI Global Publishing";"2017-2023";"Artificial Intelligence (Q4); Computer Graphics and Computer-Aided Design (Q4); Computer Networks and Communications (Q4); Computer Science Applications (Q4); Software (Q4)";"Computer Science"
715;21101022485;"AGIT- Journal fur Angewandte Geoinformatik";journal;"2509713X, 23649283";0,174;Q4;4;16;75;275;20;74;0,33;17,19;Germany;Western Europe;"V D E Verlag GmbH";"2017-2023";"Computer Science Applications (Q4); Computers in Earth Sciences (Q4); Management, Monitoring, Policy and Law (Q4)";"Computer Science; Earth and Planetary Sciences; Environmental Science"
716;14000156125;"Language Documentation and Conservation";journal;"19345275";0,174;Q4;12;7;152;314;81;152;0,53;44,86;United States;Northern America;"University of Hawaii Press";"2016-2023";"Linguistics and Language (Q2); Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
717;54666;"International Journal of Networking and Virtual Organisations";journal;"14709503, 17415225";0,173;Q4;21;51;121;1665;105;118;0,89;32,65;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2002-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Information Systems and Management (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Computer Science; Decision Sciences"
718;21101176022;"Journal of Applied Data Sciences";journal;"27236471";0,171;Q4;6;43;52;1226;58;52;1,07;28,51;Indonesia;Asiatic Region;"Bright Publisher";"2020-2023";"Artificial Intelligence (Q4); Computer Science Applications (Q4); Computer Science (miscellaneous) (Q4); Information Systems (Q4)";"Computer Science"
719;21101028571;"SAE International Journal of Transportation Cybersecurity and Privacy";journal;"25721054, 25721046";0,171;Q4;4;0;23;0;16;23;0,67;0,00;United States;Northern America;"SAE International";"2019-2021";"Automotive Engineering (Q4); Computer Networks and Communications (Q4); Computer Science Applications (Q4); Information Systems (Q4); Safety, Risk, Reliability and Quality (Q4)";"Computer Science; Engineering"
720;21100855995;"International Journal of Cloud Computing";journal;"20439997, 20439989";0,170;Q4;9;36;110;975;90;107;0,90;27,08;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2017-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Computer Science (miscellaneous) (Q4); Software (Q4)";"Computer Science"
721;21100199341;"International Journal of Data Mining, Modelling and Management";journal;"17591163, 17591171";0,170;Q4;16;20;59;803;41;59;0,60;40,15;Switzerland;Western Europe;"Inderscience";"2008-2023";"Computer Science Applications (Q4); Management Information Systems (Q4); Modeling and Simulation (Q4)";"Business, Management and Accounting; Computer Science; Mathematics"
722;14500154739;"Journal of Computational Methods in Sciences and Engineering";journal;"14727978";0,170;Q4;20;250;456;5675;270;455;0,62;22,70;Netherlands;Western Europe;"IOS Press BV";"2001-2023";"Computational Mathematics (Q4); Computer Science Applications (Q4); Engineering (miscellaneous) (Q4)";"Computer Science; Engineering; Mathematics"
723;21100358107;"Medijske Studije";journal;"18479758, 18485030";0,170;Q4;9;15;41;739;24;37;0,58;49,27;Croatia;Eastern Europe;"Faculty of Political Sciences, University of Zagreb";"2014-2023";"Communication (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
724;21101120334;"Journal of Graphics";journal;"2095302X";0,169;Q4;8;130;358;3768;260;357;0,65;28,98;China;Asiatic Region;"";"2019-2023";"Computer Graphics and Computer-Aided Design (Q4); Computer Science Applications (Q4); Computer Vision and Pattern Recognition (Q4); Engineering (miscellaneous) (Q4); Industrial and Manufacturing Engineering (Q4)";"Computer Science; Engineering"
725;21101073954;"CLEI Eletronic Journal (CLEIej)";journal;"07175000";0,168;Q4;4;20;56;697;27;51;0,56;34,85;Chile;Latin America;"";"2019-2023";"Computational Mathematics (Q4); Computer Science Applications (Q4); Computer Science (miscellaneous) (Q4); Theoretical Computer Science (Q4)";"Computer Science; Mathematics"
726;19700202714;"Journal of Information and Organizational Sciences";journal;"18463312, 18469418";0,167;Q4;16;27;78;945;54;71;0,63;35,00;Croatia;Eastern Europe;"University of Zagreb, Faculty of Organization and Informatics";"2006-2023";"Library and Information Sciences (Q3); Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
727;21101111532;"Innovative Biosystems and Bioengineering";journal;"2616177X";0,165;Q4;6;21;61;937;50;59;0,87;44,62;Ukraine;Eastern Europe;"National Technical University of Ukraine Igor Sikorsky Kyiv Polytechnic Institute";"2019-2023";"Biochemistry (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Bioengineering (Q4); Biomaterials (Q4); Biomedical Engineering (Q4); Biophysics (Q4); Biotechnology (Q4); Computer Science Applications (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Computer Science; Engineering; Materials Science"
728;21100981170;"Digital Studies/ Le Champ Numerique";journal;"19183666";0,164;Q4;5;17;39;590;22;39;0,55;34,71;United Kingdom;Western Europe;"Open Library of Humanities";"2019-2023";"Arts and Humanities (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3); Computer Science Applications (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
729;12000154321;"International Journal of e-Collaboration";journal;"15483681, 15483673";0,163;Q4;27;52;127;1844;100;127;0,62;35,46;United States;Northern America;"IGI Publishing";"2005-2023";"Computer Networks and Communications (Q4); Computer Science Applications (Q4)";"Computer Science"
730;21101039901;"Journal of Language Modelling";journal;"2299856X, 22998470";0,163;Q4;4;6;23;357;14;21;0,42;59,50;Poland;Eastern Europe;"Institute of Computer Science, Polish Academy of Sciences";"2020-2023";"Linguistics and Language (Q2); Computer Science Applications (Q4); Modeling and Simulation (Q4)";"Computer Science; Mathematics; Social Sciences"
731;19699;"International Journal of Services, Technology and Management";journal;"14606720, 1741525X";0,161;Q4;26;17;61;859;42;58;0,38;50,53;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2000-2023";"Computer Science Applications (Q4); E-learning (Q4); Engineering (miscellaneous) (Q4); Marketing (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Computer Science; Engineering; Social Sciences"
732;21100903186;"International Journal of Computational Methods and Experimental Measurements";journal;"20460554, 20460546";0,160;Q4;12;29;84;996;64;84;0,96;34,34;Canada;Northern America;"International Information and Engineering Technology Association";"2013-2023";"Applied Mathematics (Q4); Computational Mathematics (Q4); Computational Mechanics (Q4); Computer Science Applications (Q4); Modeling and Simulation (Q4)";"Computer Science; Engineering; Mathematics"
733;21100818502;"Journal of Information Systems and Telecommunication";journal;"23221437, 23452773";0,160;Q4;9;26;90;892;49;90;0,62;34,31;Iran;Middle East;"Iranian Academic Center for Education, Culture and Research";"2013-2023";"Artificial Intelligence (Q4); Computer Networks and Communications (Q4); Computer Science Applications (Q4); Computer Vision and Pattern Recognition (Q4); Information Systems (Q4)";"Computer Science"
734;26693;"International Journal for Engineering Modelling";journal;"13301365, 18498671";0,159;Q4;13;13;34;460;18;34;0,75;35,38;Croatia;Eastern Europe;"University of Split";"1991-1992, 1994-2023";"Computer Science Applications (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4); Modeling and Simulation (Q4); Software (Q4)";"Computer Science; Engineering; Mathematics"
735;21101061447;"International Journal of Reconfigurable and Embedded Systems";journal;"20894864, 27222608";0,159;Q4;7;52;83;1654;76;83;1,16;31,81;Indonesia;Asiatic Region;"Institute of Advanced Engineering and Science (IAES)";"2019-2023";"Computer Science Applications (Q4); Electrical and Electronic Engineering (Q4); Hardware and Architecture (Q4); Logic (Q4)";"Computer Science; Engineering; Mathematics"
